occupants,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.5,0.333,0.937,0.333,0,0,0,0,0.402,0.682,0.682,0,0,0
0.5,0.433,0.993,0.433,0,0,0,0,0.499,0.72,0.72,0,0,0
0.5,0.433,0.965,0.433,0,0,0,0,0.499,0.72,0.72,0,0,0.175
0.5,0.433,0.825,0.433,0,0,0,0,0.499,0.72,0.72,0,0,0
0.5,0.0493,0.699,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.131
1,0.518,0.559,0.518,0,0,0,0,0.569,0.729,0.729,0,0,0
1,0.518,0.517,0.518,0,0,0,0,0.569,0.729,0.729,0,0,0
1,0.518,0.517,0.518,0,0,0,0,0.569,0.729,0.729,0,0,0.133
1,0.518,0.503,0.518,0,0,0,0,0.569,0.729,0.729,0,0,0
0.5,0.0493,0.461,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.11
0.5,0.0493,0.503,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.601,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.657,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.475,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.322,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0825
1,0.424,0.35,0.424,0,0,0,0,0.625,0.673,0.673,0,0,0
1,0.326,0.336,0.326,0,0,0,0,0.611,0.654,0.654,0,0,0
1,0.326,0.392,0.326,0,0,0,0,0.611,0.654,0.654,0,0,0
1,0.326,0.433,0.326,0,0,0,0,0.611,0.654,0.654,0,0,0
1,0.326,0.447,0.326,0,0,0,0,0.611,0.654,0.654,0,0,0
