occupants,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0831,0.699,0.0831,0,0,0,0,0.34,0.516,0.516,0,0,0
1,0.0493,0.559,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.517,0.0493,0,0,0,0,0.258,0.465,0.465,0.357,0,0
1,0.0493,0.517,0.0493,0,0,0,0,0.258,0.465,0.465,0.451,0,0
1,0.151,0.503,0.151,0,0.0667,0,0,0.372,0.541,0.541,0.328,0,0
1,0.315,0.461,0.315,0,1,0,0,0.524,0.68,0.68,0.957,0,0
1,0.315,0.503,0.315,0,1,0.733,0,0.524,0.68,0.68,0,0,0
1,0.315,0.601,0.315,0,1,0.2,0,0.524,0.68,0.68,0,0,0.136
1,0.315,0.657,0.315,0,1,0,0,0.524,0.68,0.68,0,0,0
1,0.333,0.475,0.333,0,1,0,0.6,0.403,0.692,0.692,0,0.585,0.0843
1,0.333,0.322,0.333,0,0.333,0,1,0.403,0.692,0.692,0,0.0108,0.159
1,0.333,0.336,0.333,0,0,0,1,0.403,0.692,0.692,0,0.083,0.0843
1,0.333,0.35,0.333,0,0,0,1,0.403,0.692,0.692,0,0.209,0.422
1,0.342,0.336,0.342,0,0,0,0.733,0.3,0.692,0.692,0,0.0505,0.337
1,0.342,0.392,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
1,0.342,0.433,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
1,0.342,0.447,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.333,0.191,0.545,0.191,0,0,0,0,0.284,0.579,0.579,0,0,0
0.333,0.191,0.741,0.191,0,0,0,0,0.284,0.579,0.579,0,0,0
0.333,0.191,0.881,0.191,0,0,0,0,0.284,0.579,0.579,0,0,0
0.333,0.191,0.937,0.191,0,0,0,0,0.284,0.579,0.579,0,0,0
0.333,0.185,0.993,0.185,0,0,0,0,0.288,0.585,0.585,0,0,0
0.333,0.185,0.965,0.185,0,0,0,0,0.288,0.585,0.585,0,0,0
0.333,0.185,0.825,0.185,0,0,0,0,0.288,0.585,0.585,0,0,0
0.667,0.321,0.699,0.321,0,0,0,0,0.319,0.705,0.705,0,0,0
0.667,0.312,0.559,0.312,0,0,0,0,0.31,0.717,0.717,0,0,0
0.667,0.312,0.517,0.312,0,0,0,0,0.31,0.717,0.717,0,0,0
0.667,0.181,0.517,0.181,0,0,0,0,0.284,0.591,0.591,0,0,0.0843
0.667,0.181,0.503,0.181,0,0,0,0,0.284,0.591,0.591,0,0,0
0.667,0.31,0.461,0.31,0,0,0,0,0.347,0.717,0.717,0,0,0.153
0.333,0.179,0.503,0.179,0,0,0,0,0.302,0.591,0.591,0,0,0
0.333,0.179,0.601,0.179,0,0,0,0,0.302,0.591,0.591,0,0,0
0.333,0.179,0.657,0.179,0,0,0,0,0.302,0.591,0.591,0,0,0
0.333,0.182,0.475,0.182,0,0,0,0,0.316,0.585,0.585,0,0,0.253
0.333,0.182,0.322,0.182,0,0,0,0,0.316,0.585,0.585,0,0,0
0.333,0.182,0.336,0.182,0,0,0,0,0.316,0.585,0.585,0,0,0.169
0.333,0.182,0.35,0.182,0,0,0,0,0.316,0.585,0.585,0,0,0
0.333,0.198,0.336,0.198,0,0,0,0,0.321,0.597,0.597,0,0,0
0.333,0.198,0.392,0.198,0,0,0,0,0.321,0.597,0.597,0,0,0
0.333,0.198,0.433,0.198,0,0,0,0,0.321,0.597,0.597,0,0,0.396
0.667,0.347,0.447,0.347,0,0,0,0,0.384,0.73,0.73,0,0,0.141
0.667,0.427,0.545,0.427,0,0,0,0,0.449,0.755,0.755,0,0,0
0.667,0.427,0.741,0.427,0,0,0,0,0.449,0.755,0.755,0,0,0.165
0.667,0.427,0.881,0.427,0,0,0,0,0.449,0.755,0.755,0,0,0.472
0.667,0.427,0.937,0.427,0,0,0,0,0.449,0.755,0.755,0,0,0.14
0.667,0.561,0.993,0.561,0,0,0,0,0.58,0.805,0.805,0,0,0.253
0.667,0.561,0.965,0.561,0,0,0,0,0.58,0.805,0.805,0,0,0.489
0.667,0.561,0.825,0.561,0,0,0,0,0.58,0.805,0.805,0,0,0
0.333,0.305,0.699,0.305,0,0,0,0,0.419,0.635,0.635,0,0,0.0569
0.333,0.362,0.559,0.362,0,0,0,0,0.465,0.641,0.641,0,0,0.284
0.333,0.362,0.517,0.362,0,0,0,0,0.465,0.641,0.641,0,0,0.337
0.333,0.362,0.517,0.362,0,0,0,0,0.465,0.641,0.641,0,0,0
0.333,0.362,0.503,0.362,0,0,0,0,0.465,0.641,0.641,0,0,0
0.667,0.668,0.461,0.668,0,0,0,0,0.711,0.78,0.78,0,0,0
0.667,0.668,0.503,0.668,0,0,0,0,0.711,0.78,0.78,0,0,0
0.667,0.668,0.601,0.668,0,0,0.733,0,0.711,0.78,0.78,0,0,0
0.667,0.668,0.657,0.668,0,0,0.2,0,0.711,0.78,0.78,0,0,0.169
0.667,0.549,0.475,0.549,0,0,0,0,0.748,0.742,0.742,0,0,0
0.667,0.549,0.322,0.549,0,0,0,0.6,0.748,0.742,0.742,0,0.26,0
0.667,0.549,0.336,0.549,0,0,0,1,0.748,0.742,0.742,0,0.437,0.0843
1,0.798,0.35,0.798,0,0,0,1,0.993,0.88,0.88,0,0.238,0
1,0.602,0.336,0.602,0,0,0,1,0.965,0.843,0.843,0,0.116,0.201
1,0.602,0.392,0.602,0,0,0,0.733,0.965,0.843,0.843,0,0.282,0
1,0.602,0.433,0.602,0,0,0,0,0.965,0.843,0.843,0,0.0325,0.169
1,0.418,0.447,0.418,0,0,0,0,0.729,0.717,0.717,0,0.116,0
1,0.365,0.545,0.365,0,0,0,0,0.636,0.655,0.655,0,0.43,0
1,0.365,0.741,0.365,0,0,0,0,0.636,0.655,0.655,0,0,0
1,0.207,0.881,0.207,0,0,0,0,0.447,0.56,0.56,0,0,0
1,0.207,0.937,0.207,0,0,0,0,0.447,0.56,0.56,0,0,0
1,0.116,0.993,0.116,0,0,0,0,0.405,0.535,0.535,0,0,0.422
1,0.116,0.965,0.116,0,0,0,0,0.405,0.535,0.535,0,0,0
1,0.116,0.825,0.116,0,0,0,0,0.405,0.535,0.535,0,0,0
1,0.116,0.699,0.116,0,0,0,0,0.405,0.535,0.535,0,0,0.0843
1,0.074,0.559,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
1,0.074,0.517,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
1,0.074,0.517,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0.169
1,0.074,0.503,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0.169
1,0.0493,0.461,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.503,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.601,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.657,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.475,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.322,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.35,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.392,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.433,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.447,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.545,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.741,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.881,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.937,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.993,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.965,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.825,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.699,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.559,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.517,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.151,0.517,0.151,0,0,0,0,0.372,0.541,0.541,0,0,0
1,0.151,0.503,0.151,0,0,0,0,0.372,0.541,0.541,0,0,0
1,0.182,0.461,0.182,0,0,0,0,0.391,0.572,0.572,0,0,0
1,0.182,0.503,0.182,0,0,0,0,0.391,0.572,0.572,0,0,0
1,0.182,0.601,0.182,0,0,0,0,0.391,0.572,0.572,0,0,0
1,0.182,0.657,0.182,0,0,0,0,0.391,0.572,0.572,0,0,0
1,0.475,0.475,0.475,0,0,0,0,0.475,0.806,0.806,0,0,0
1,0.475,0.322,0.475,0.2,0,0,0,0.475,0.806,0.806,0,0,0
1,0.475,0.336,0.475,0.8,0,0,0,0.475,0.806,0.806,0,0,0
1,0.475,0.35,0.475,0,0,0,0,0.475,0.806,0.806,0,0,0
0.667,0.342,0.336,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.342,0.392,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.342,0.433,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.342,0.447,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.333,0.545,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0
0.667,0.333,0.741,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0
0.667,0.333,0.881,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0.169
0.667,0.333,0.937,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0
0.333,0.185,0.993,0.185,0,0,0,0,0.288,0.585,0.585,0,0,0.0843
0.333,0.185,0.965,0.185,0,0,0,0,0.288,0.585,0.585,0,0,0.253
0.333,0.185,0.825,0.185,0,0,0,0,0.288,0.585,0.585,0,0,0
0.333,0.185,0.699,0.185,0.2,0,0,0,0.288,0.585,0.585,0,0,0
0.333,0.181,0.559,0.181,1,0,0,0,0.284,0.591,0.591,0,0,0
0.333,0.181,0.517,0.181,1,0,0,0,0.284,0.591,0.591,0,0,0
0.333,0.181,0.517,0.181,1,0,0,0,0.284,0.591,0.591,0,0,0
0.333,0.181,0.503,0.181,1,0,0,0,0.284,0.591,0.591,0,0,0
0.333,0.179,0.461,0.179,1,0,0,0,0.302,0.591,0.591,0,0,0
0.333,0.179,0.503,0.179,1,0,0,0,0.302,0.591,0.591,0,0,0
0.333,0.179,0.601,0.179,0,0,0,0,0.302,0.591,0.591,0,0,0.0843
0.333,0.179,0.657,0.179,0,0,0,0,0.302,0.591,0.591,0,0,0
0.667,0.315,0.475,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0
0.667,0.315,0.322,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0
0.667,0.315,0.336,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0.0843
0.667,0.315,0.35,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0
0.667,0.198,0.336,0.198,0,0,0,0,0.321,0.597,0.597,0,0,0
0.667,0.198,0.392,0.198,0,0,0,0,0.321,0.597,0.597,0,0,0.0843
0.667,0.198,0.433,0.198,0,0,0,0,0.321,0.597,0.597,0,0,0
0.667,0.198,0.447,0.198,0,0,0,0,0.321,0.597,0.597,0,0,0
0.667,0.238,0.545,0.238,0,0,0,0,0.354,0.61,0.61,0,0,0
0.667,0.238,0.741,0.238,0.2,0,0,0,0.354,0.61,0.61,0,0,0
0.667,0.238,0.881,0.238,1,0,0,0,0.354,0.61,0.61,0,0,0.0843
0.667,0.238,0.937,0.238,0.867,0,0,0,0.354,0.61,0.61,0,0,0
0.667,0.561,0.993,0.561,0,0,0,0,0.58,0.805,0.805,0.298,0,0
0.667,0.561,0.965,0.561,0,0,0,0,0.58,0.805,0.805,0.387,0,0.337
0.667,0.561,0.825,0.561,0,0.0667,0,0,0.58,0.805,0.805,0.311,0,0
0.667,0.561,0.699,0.561,0,1,0,0,0.58,0.805,0.805,0.251,0,0
0.667,0.674,0.559,0.674,0,1,0,0,0.673,0.817,0.817,0.319,0,0.317
0.667,0.674,0.517,0.674,0,1,0,0,0.673,0.817,0.817,0.311,0,0.0843
0.667,0.674,0.517,0.674,0,1,0,0,0.673,0.817,0.817,0.447,0,0.0843
0.667,0.674,0.503,0.674,0,1,0,0,0.673,0.817,0.817,0.73,0,0.305
0.667,0.668,0.461,0.668,0,1,0,0,0.711,0.78,0.78,0.432,0,0.252
0.667,0.668,0.503,0.668,0,1,0,0,0.711,0.78,0.78,0,0,0
0.667,0.668,0.601,0.668,0,0.467,0,0,0.711,0.78,0.78,0,0,0.241
0.667,0.668,0.657,0.668,0,0,0,0,0.711,0.78,0.78,0,0,0
0.667,0.549,0.475,0.549,0,0,0,0,0.748,0.742,0.742,0.268,0,0
0.667,0.549,0.322,0.549,0.2,0,0,0,0.748,0.742,0.742,0.234,0,0
1,0.798,0.336,0.798,0.8,0.0667,0,0,0.993,0.88,0.88,0.294,0,0
1,0.798,0.35,0.798,0,1,0,0,0.993,0.88,0.88,0.315,0,0.0843
1,0.602,0.336,0.602,0,1,0,0,0.965,0.843,0.843,0,0,0.422
1,0.602,0.392,0.602,0,1,0,0,0.965,0.843,0.843,0,0,0.422
1,0.602,0.433,0.602,0,1,0,0,0.965,0.843,0.843,0,0,0.0843
1,0.602,0.447,0.602,0,1,0,0,0.965,0.843,0.843,0,0,0
1,0.523,0.545,0.523,0,1,0,0,0.825,0.749,0.749,0,0,0
1,0.523,0.741,0.523,0,0.4,0,0,0.825,0.749,0.749,0,0,0
1,0.523,0.881,0.523,0,0,0,0,0.825,0.749,0.749,0,0,0.422
1,0.523,0.937,0.523,0,0,0,0,0.825,0.749,0.749,0,0,0
1,0.248,0.993,0.248,0,0,0,0,0.699,0.674,0.674,0,0,0
1,0.248,0.965,0.248,0,0,0,0,0.699,0.674,0.674,0,0,0
1,0.182,0.825,0.182,0,0,0,0,0.552,0.605,0.605,0,0,0.0843
1,0.182,0.699,0.182,0,0,0,0,0.552,0.605,0.605,0,0,0
0.667,0.074,0.559,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
0.667,0.074,0.517,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
0.667,0.074,0.517,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
0.667,0.074,0.503,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
1,0.0576,0.461,0.0576,0,0,0,0,0.344,0.516,0.516,0,0,0
1,0.0576,0.503,0.0576,0,0,0,0,0.344,0.516,0.516,0,0,0
1,0.0493,0.601,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.657,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.475,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.322,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.35,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.392,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.433,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.447,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.545,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.741,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.881,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.937,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.993,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.965,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.825,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0831,0.699,0.0831,0,0,0,0,0.34,0.516,0.516,0,0,0
1,0.151,0.559,0.151,0.2,0,0,0,0.372,0.541,0.541,0,0,0
1,0.151,0.517,0.151,0.8,0,0,0,0.372,0.541,0.541,0,0,0
1,0.151,0.517,0.151,0,0,0,0,0.372,0.541,0.541,0,0,0
1,0.151,0.503,0.151,0,0,0,0,0.372,0.541,0.541,0,0,0
1,0.447,0.461,0.447,0,0,0,0,0.657,0.787,0.787,0,0,0.158
1,0.447,0.503,0.447,0,0,0,0,0.657,0.787,0.787,0,0,0
1,0.447,0.601,0.447,0,0,0,0,0.657,0.787,0.787,0,0,0.0556
1,0.447,0.657,0.447,0,0,0,0,0.657,0.787,0.787,0,0,0.334
1,0.475,0.475,0.475,0,0,0,0,0.475,0.806,0.806,0,0,0
1,0.475,0.322,0.475,0,0,0,0,0.475,0.806,0.806,0,0,0
0.667,0.333,0.336,0.333,0,0,0,0,0.403,0.692,0.692,0,0,0
0.667,0.333,0.35,0.333,0,0,0,0,0.403,0.692,0.692,0,0,0
0.667,0.342,0.336,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.342,0.392,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.342,0.433,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.342,0.447,0.342,0,0,0,0,0.3,0.692,0.692,0,0,0
0.667,0.333,0.545,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0
0.667,0.333,0.741,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0
0.667,0.333,0.881,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0
0.667,0.333,0.937,0.333,0,0,0,0,0.31,0.692,0.692,0,0,0
0.667,0.321,0.993,0.321,0,0,0,0,0.319,0.705,0.705,0,0,0.506
0.667,0.321,0.965,0.321,0,0,0,0,0.319,0.705,0.705,0,0,0.169
0.667,0.321,0.825,0.321,0,0,0,0,0.319,0.705,0.705,0,0,0.295
0.667,0.321,0.699,0.321,0,0,0,0,0.319,0.705,0.705,0,0,0.0263
0.667,0.312,0.559,0.312,0,0,0,0,0.31,0.717,0.717,0,0,0
0.667,0.312,0.517,0.312,0,0,0,0,0.31,0.717,0.717,0,0,0.192
0.667,0.312,0.517,0.312,0,0,0,0,0.31,0.717,0.717,0,0,0.0843
0.667,0.312,0.503,0.312,0,0,0,0,0.31,0.717,0.717,0,0,0.0843
0.667,0.31,0.461,0.31,0,0,0,0,0.347,0.717,0.717,0,0,0
0.667,0.31,0.503,0.31,0,0,0,0,0.347,0.717,0.717,0,0,0
0.667,0.31,0.601,0.31,0,0,0,0,0.347,0.717,0.717,0,0,0
0.667,0.31,0.657,0.31,0,0,0,0,0.347,0.717,0.717,0,0,0
0.667,0.315,0.475,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0
0.667,0.315,0.322,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0
0.667,0.315,0.336,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0
0.667,0.315,0.35,0.315,0,0,0,0,0.375,0.705,0.705,0,0,0
0.667,0.347,0.336,0.347,0,0,0,0,0.384,0.73,0.73,0,0,0
0.667,0.347,0.392,0.347,0,0,0,0,0.384,0.73,0.73,0,0,0
0.667,0.347,0.433,0.347,0,0,0,0,0.384,0.73,0.73,0,0,0
0.667,0.347,0.447,0.347,0.2,0,0,0,0.384,0.73,0.73,0,0,0
0.667,0.427,0.545,0.427,1,0,0,0,0.449,0.755,0.755,0,0,0
0.667,0.427,0.741,0.427,0.867,0,0,0,0.449,0.755,0.755,0,0,0.0843
0.667,0.427,0.881,0.427,0,0,0,0,0.449,0.755,0.755,0.426,0,0
0.667,0.427,0.937,0.427,0,0,0,0,0.449,0.755,0.755,0.328,0,0.0843
0.667,0.561,0.993,0.561,0,0.0667,0,0,0.58,0.805,0.805,0.251,0,0.422
0.667,0.561,0.965,0.561,0,1,0,0,0.58,0.805,0.805,0.689,0,0
0.667,0.561,0.825,0.561,0,1,0,0,0.58,0.805,0.805,0.391,0,0
0.667,0.561,0.699,0.561,0,1,0,0,0.58,0.805,0.805,0.328,0,0
0.667,0.674,0.559,0.674,0,1,0,0,0.673,0.817,0.817,0.417,0,0.22
0.667,0.674,0.517,0.674,0,1,0,0,0.673,0.817,0.817,0.604,0,0.251
0.333,0.362,0.517,0.362,0,1,0,0,0.465,0.641,0.641,0.268,0,0
0.333,0.362,0.503,0.362,0,1,0,0,0.465,0.641,0.641,0.221,0,0.253
0.333,0.359,0.461,0.359,0,0.467,0,0,0.484,0.622,0.622,0.4,0,0.337
0.333,0.359,0.503,0.359,0,0,0,0,0.484,0.622,0.622,0.702,0,0.0843
0.333,0.359,0.601,0.359,0,0,0,0,0.484,0.622,0.622,0.345,0,0
0.333,0.359,0.657,0.359,0,0,0,0,0.484,0.622,0.622,0,0,0
0.667,0.549,0.475,0.549,0,0,0,0,0.748,0.742,0.742,0,0,0.302
1,0.798,0.322,0.798,0,0,0,0,0.993,0.88,0.88,0,0,0.109
1,0.549,0.336,0.549,0,0,0,0,0.748,0.742,0.742,0,0,0
1,0.549,0.35,0.549,0,0,0,0,0.748,0.742,0.742,0,0,0
1,0.418,0.336,0.418,0,0,0,0,0.729,0.717,0.717,0,0,0
1,0.418,0.392,0.418,0,0,0,0,0.729,0.717,0.717,0,0,0.0843
1,0.418,0.433,0.418,0,0,0,0,0.729,0.717,0.717,0,0,0
1,0.418,0.447,0.418,0,0,0,0,0.729,0.717,0.717,0,0,0
1,0.365,0.545,0.365,0,0,0,0,0.636,0.655,0.655,0,0,0.0843
1,0.365,0.741,0.365,0,0,0,0,0.636,0.655,0.655,0,0,0
1,0.365,0.881,0.365,0,0,0,0,0.636,0.655,0.655,0,0,0
1,0.365,0.937,0.365,0,0,0,0,0.636,0.655,0.655,0,0,0
1,0.116,0.993,0.116,0,0,0,0,0.405,0.535,0.535,0,0,0.506
1,0.116,0.965,0.116,0,0,0,0,0.405,0.535,0.535,0,0,0
1,0.0493,0.825,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.699,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.169
1,0.074,0.559,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
1,0.074,0.517,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
1,0.074,0.517,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0.0843
1,0.074,0.503,0.074,0,0,0,0,0.358,0.529,0.529,0,0,0
1,0.0576,0.461,0.0576,0,0,0,0,0.344,0.516,0.516,0,0,0
1,0.0576,0.503,0.0576,0,0,0,0,0.344,0.516,0.516,0,0,0
1,0.0576,0.601,0.0576,0,0,0,0,0.344,0.516,0.516,0,0,0
1,0.0493,0.657,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.475,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.322,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0843
1,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.35,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.336,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.392,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.433,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.447,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.545,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.741,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.881,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.937,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.993,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.965,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.169
1,0.0493,0.825,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.699,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.559,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.517,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.151,0.517,0.151,0,0,0,0,0.372,0.541,0.541,0,0,0.229
1,0.151,0.503,0.151,0,0,0,0,0.372,0.541,0.541,0,0,0
1,0.315,0.461,0.315,0,0,0,0,0.524,0.68,0.68,0,0,0
1,0.315,0.503,0.315,0,0,0,0,0.524,0.68,0.68,0,0,0.372
1,0.315,0.601,0.315,0,0,0,0,0.524,0.68,0.68,0,0,0
1,0.315,0.657,0.315,0,0,0,0,0.524,0.68,0.68,0,0,0.0545
0.667,0.333,0.475,0.333,0,0,0,0,0.403,0.692,0.692,0,0,0.463
0.667,0.333,0.322,0.333,0,0,0,0,0.403,0.692,0.692,0,0,0
0.667,0.333,0.336,0.333,0,0,0,0,0.403,0.692,0.692,0,0,0
0.667,0.333,0.35,0.333,0,0,0,0,0.403,0.692,0.692,0,0,0
